month,timestamp_date,n_samples,P_best_final,N_conv_98,T_conv_98_seconds,duty_converged,N_conv_duty_stable,T_conv_duty_stable_seconds,duty_mean,duty_std,duty_min,duty_max,duty_range,duty_step_mean,duty_step_max,duty_mean_after_stable,duty_std_after_stable,duty_step_mean_after_stable,duty_range_after_stable,duty_final_mean,duty_final_std,duty_final_range,duty_final_step_mean,duty_saturation_percent,duty_saturation_after_stable_percent,gbest_consistency_violations,gbest_monotonic_violations,stability_score,duty_std_after_conv,P_ripple_after_conv,error_mean,mean_abs_error,max_abs_error,error_saturation_percent,delta_e_mean,mean_abs_delta_e,max_abs_delta_e,delta_e_saturation_percent,std_abs_error
Jun_2023,20230601,3108,2517.0,1181,21380.0,1,2297,38870.0,49.063384813384815,1.7052252372270225,45.0,53.0,8.0,0.01705276705276705,2.0,51.44266337854501,0.7454254291991383,0.008631319358816275,3.0,52.0,0.0,0.0,0.0,0.0,0.0,0,0,48.684146662551925,2.1649118708394792,609.3937807345617,-0.08783783783783784,0.4391891891891892,78.0,0.0,0.0,0.8783783783783784,78.0,0.0,5.795281999389525
Jun_2023,20230602,2980,3775.0,2177,37450.0,1,2069,35910.0,51.81006711409396,3.197247157776162,48.0,58.0,10.0,0.02181208053691275,2.0,56.228320526893526,0.6650698801639272,0.015367727771679473,4.0,56.0,0.0,0.0,0.0,0.0,0.0,0,0,48.066810376125055,0.49521393924187024,579.9242799402784,-0.18959731543624161,0.5560402684563759,78.0,0.0,0.0,1.1120805369127518,78.0,0.0,6.534532466849593
Jun_2023,20230603,3424,3775.0,1397,49340.0,1,2221,61710.0,56.05519859813084,5.196027816805997,49.0,64.0,15.0,0.03241822429906542,2.0,61.82793017456359,0.7073311996998092,0.020781379883624274,4.0,62.0,0.0,0.0,0.0,0.0,0.0,0,0,46.98999524713794,2.531404292254187,629.1173699104255,-0.29614485981308414,0.842873831775701,78.0,0.0,0.0,1.685747663551402,78.0,0.0,8.065526741927211
Jun_2023,20230604,3668,3775.0,2240,57210.0,1,3021,68620.0,46.791166848418754,2.654448330320051,41.0,51.0,10.0,0.03189749182115594,3.0,42.041731066460585,0.22898774828165452,0.012364760432766615,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0,0,64.87808559990336,2.7279032589232965,721.311607192269,0.13822246455834242,0.8399672846237731,78.0,0.0,0.015267175572519083,1.6221374045801527,100.0,0.02726281352235551,8.025882945429906
Jun_2023,20230605,3556,2517.0,1167,40900.0,1,2562,62050.0,49.381889763779526,1.905015491465885,45.0,53.0,8.0,0.020528683914510685,2.0,51.90744466800805,0.3720941924745039,0.012072434607645875,3.0,52.0,0.0,0.0,0.0,0.0,0.0,0,0,59.376547659807194,2.301414272437236,583.7775254623783,-0.06580427446569179,0.5264341957255343,78.0,0.0,0.0,1.0528683914510686,78.0,0.0,6.319850520442069
Jun_2023,20230606,3439,3775.0,2167,57570.0,1,2805,67040.0,48.3256760686246,0.9601184607837557,45.0,52.0,7.0,0.02268101192207037,2.0,48.84069400630915,0.451275346773352,0.00946372239747634,3.0,49.0,0.0,0.0,0.0,0.0,0.0,0,0,56.794332420358145,0.9501423901107067,585.0523381461039,0.0,0.5897063099738296,78.0,0.0,0.0,1.1794126199476591,78.0,0.0,6.757411969253789
Jun_2023,20230607,2511,2517.0,1331,28410.0,1,1960,38110.0,47.567502986857825,2.250126888297034,42.0,50.0,8.0,0.015133412982875348,2.0,43.64246823956443,0.9366926760917832,0.009074410163339383,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0,0,44.52821515286908,2.4185189199274557,419.5580572790645,0.1863799283154122,0.4348864994026284,78.0,0.0,0.0,0.7455197132616488,78.0,0.0,5.8090842426417355
Jun_2023,20230608,2897,2517.0,1173,26460.0,1,1963,39050.0,50.09147393855713,1.3904219775485378,48.0,55.0,7.0,0.01691404901622368,2.0,49.98715203426124,0.5669022501387371,0.020342612419700215,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,50.320925158290294,1.3735234829409855,457.69750602461636,-0.013462202278218847,0.47117707973765965,78.0,0.0,0.0,0.8346565412495686,78.0,0.0,6.0014340852395005
Jun_2023,20230609,2137,2517.0,1266,56020.0,1,0,0.0,49.776789892372484,0.9764379530479494,49.0,52.0,3.0,0.0028076743097800653,2.0,49.776789892372484,0.9764379530479494,0.0028076743097800653,3.0,51.0,0.0,0.0,0.0,0.0,0.0,0,0,43.8741655571047,0.43188990957370194,184.01516869882062,-0.08516612072999533,0.08516612072999533,78.0,0.0,0.0,0.09733270940570894,78.0,0.0,2.4506839760334747
Jun_2023,20230610,2511,2517.0,1058,24750.0,1,2120,41220.0,49.3863002787734,1.8308216353305267,45.0,54.0,9.0,0.026682596575069693,2.0,46.076726342711,0.29394840694466756,0.020460358056265986,3.0,46.0,0.0,0.0,0.0,0.0,0.0,0,0,61.94218104356128,2.3677765634936154,586.8372963773227,0.0931899641577061,0.7144563918757467,78.0,0.0,0.0,1.3667861409796893,78.0,0.0,7.432304453883004
