month,timestamp_date,n_samples,P_best_final,N_conv_98,T_conv_98_seconds,duty_converged,N_conv_duty_stable,T_conv_duty_stable_seconds,duty_mean,duty_std,duty_min,duty_max,duty_range,duty_step_mean,duty_step_max,duty_mean_after_stable,duty_std_after_stable,duty_step_mean_after_stable,duty_range_after_stable,duty_final_mean,duty_final_std,duty_final_range,duty_final_step_mean,duty_saturation_percent,duty_saturation_after_stable_percent,gbest_consistency_violations,gbest_monotonic_violations,stability_score,duty_std_after_conv,P_ripple_after_conv,error_mean,mean_abs_error,max_abs_error,error_saturation_percent,delta_e_mean,mean_abs_delta_e,max_abs_delta_e,delta_e_saturation_percent,std_abs_error
Jul_2022,20220701,4743,384.0,2357,23960.0,0,-1,-1.0,21.767657600674678,12.278574113462607,0.0,51.0,51.0,0.1111111111111111,1.0,19.29,4.8095278135119175,0.08,16.0,19.29,4.8095278135119175,16.0,0.08,0.8222643896268185,0.0,0,0,5.717707251235382,10.35155221860777,130.3432875496983,0.0320472274931478,0.03837233818258486,12.0,0.0,0.0,0.07084123972169513,12.0,0.0,0.5003196435999575
Jul_2022,20220702,4503,384.0,1303,13070.0,0,-1,-1.0,16.379746835443036,16.877775750526833,0.0,59.0,59.0,0.10548523206751055,1.0,15.495,8.197313875524674,0.12,24.0,15.495,8.197313875524674,24.0,0.12,15.967133022429492,0.0,0,0,4.604621021419209,10.111389229472408,133.35221887130092,0.024428159005107707,0.05240950477459472,13.0,0.0,0.0,0.09460359760159893,13.0,0.0,0.527694026433696
Jul_2022,20220703,4763,376.0,2292,23470.0,0,-1,-1.0,10.570858702498425,12.035880447275039,0.0,49.0,49.0,0.09783749737560361,1.0,12.25,2.3333931554906155,0.045,9.0,12.25,2.3333931554906155,9.0,0.045,19.189586395129123,0.0,0,0,7.003589193196153,3.722995916954514,108.99233675549473,0.019315557421792987,0.029393239554902372,12.0,0.0,0.0,0.052487927776611376,12.0,0.0,0.35255262428469886
Jul_2022,20220704,5111,320.0,1846,38970.0,0,-1,-1.0,27.21678732146351,17.904365425810067,0.0,76.0,76.0,0.08158873018978674,1.0,65.615,5.95179758328203,0.1,20.0,65.615,5.95179758328203,20.0,0.1,0.37174721189591076,0.0,0,0,5.248848543706452,16.84327860984135,125.55624610503952,0.0019565642731363725,0.005869692819409118,4.0,0.0,0.0,0.010565447074936412,4.0,0.0,0.10263067105393954
Jul_2022,20220705,4718,328.0,2093,39500.0,0,-1,-1.0,21.995548961424333,18.710082413373826,0.0,67.0,67.0,0.08372191606612972,1.0,24.97,3.9199400056941185,0.055,11.0,24.97,3.9199400056941185,11.0,0.055,4.005934718100891,0.0,0,0,6.220863030566688,8.88863906745823,128.8785230758821,0.0,0.001695633743111488,2.0,0.0,0.0,0.003391267486222976,2.0,0.0,0.046012125974668194
Jul_2022,20220706,5312,399.0,1496,15000.0,0,-1,-1.0,79.0679593373494,20.556943460444906,40.0,100.0,60.0,0.07624246987951808,1.0,91.72,2.2487517475503056,0.06,7.0,91.72,2.2487517475503056,7.0,0.06,10.18448795180723,0.0,0,0,7.138394755084933,10.524485862952242,127.64937504618966,0.0009412650602409639,0.0028237951807228916,3.0,0.0,0.0,0.005647590361445783,3.0,0.0,0.07124474045971747
Jul_2022,20220707,5455,320.0,2124,40440.0,0,-1,-1.0,60.26031164069661,21.758476708333056,26.0,100.0,74.0,0.08579285059578369,1.0,44.12,5.089707813631418,0.09,18.0,44.12,5.089707813631418,18.0,0.09,2.1081576535288726,0.0,0,0,5.561825644584971,22.604051439073558,125.53253569720202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jul_2022,20220708,5299,360.0,2256,39390.0,0,-1,-1.0,64.57520286846575,23.114233617129344,18.0,100.0,82.0,0.11247405170786941,1.0,19.325,1.5975405091552326,0.045,5.0,19.325,1.5975405091552326,5.0,0.045,4.170598226080393,0.0,0,0,7.6088789629629785,28.09491705567018,126.08691928565874,0.005284015852047556,0.008680883185506699,5.0,0.0,0.0,0.01622947725986035,6.0,0.0,0.13149019528436512
Jul_2022,20220709,5182,320.0,1996,39700.0,0,-1,-1.0,50.494017753763025,8.911381619065526,26.0,68.0,42.0,0.08857583944423003,1.0,66.145,1.6876658675229557,0.025,5.0,66.145,1.6876658675229557,5.0,0.025,0.0,0.0,0,0,7.568495336418244,9.581426735816068,133.27328788650118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jul_2022,20220710,5591,384.0,2425,42830.0,1,5263,75700.0,84.9007333214094,13.069388964515245,49.0,100.0,51.0,0.1006975496333393,1.0,99.73170731707317,0.5862602252322906,0.006097560975609756,2.0,100.0,0.0,0.0,0.0,10.785190484707567,80.48780487804879,0,0,2.378898585749427,7.871343160478847,119.60552133736383,0.042389554641387946,0.04811303881237704,14.0,0.0,0.0,0.08048649615453407,14.0,0.0,0.5851559113000759
Jul_2022,20220711,5110,407.0,1730,39210.0,0,-1,-1.0,21.491780821917807,24.941556878065285,0.0,79.0,79.0,0.11819960861056751,1.0,28.3,6.411359266036412,0.085,17.0,28.3,6.411359266036412,17.0,0.085,14.383561643835616,0.0,0,0,5.209321132936246,8.250857519607353,117.95141441551029,0.019373776908023485,0.03189823874755381,8.0,0.0,0.0,0.0547945205479452,8.0,0.0,0.3032416326680044
Jul_2022,20220712,5462,352.0,2381,43010.0,0,-1,-1.0,44.61662394727206,19.60220218348781,2.0,76.0,74.0,0.11241303551812523,1.0,11.225,5.705888257232181,0.07,14.0,11.225,5.705888257232181,14.0,0.07,0.0,0.0,0,0,5.501794387419279,16.342817545040088,104.47047334131136,0.03130721347491761,0.039729036982790185,16.0,0.0,0.0,0.07579641157085316,16.0,0.0,0.5514009390639211
Jul_2022,20220713,5405,391.0,2793,46920.0,0,-1,-1.0,64.44884366327474,13.63149834353249,34.0,92.0,58.0,0.10009250693802035,1.0,53.44,2.827787458340485,0.125,13.0,53.44,2.827787458340485,13.0,0.125,0.0,0.0,0,0,6.556178683609617,10.952207725177436,103.0179005270389,0.008140610545790935,0.012950971322849213,10.0,0.0,0.0,0.025901942645698426,10.0,0.0,0.24146934558455227
Jul_2022,20220714,4660,320.0,2412,43380.0,0,-1,-1.0,31.593776824034336,20.82841119546125,0.0,82.0,82.0,0.10493562231759657,1.0,51.66,1.3391664699248014,0.015,3.0,51.66,1.3391664699248014,3.0,0.015,5.343347639484978,0.0,0,0,7.902535519638557,23.15114862981239,119.45393503152212,0.00536480686695279,0.00793991416309013,5.0,0.0,0.0,0.014163090128755365,5.0,0.0,0.13642023063010014
Jul_2022,20220715,4254,407.0,2968,36450.0,0,-1,-1.0,17.965679360601786,19.026575577964476,0.0,63.0,63.0,0.1076633756464504,1.0,46.995,2.564734746832124,0.06,11.0,46.995,2.564734746832124,11.0,0.06,18.124118476727784,0.0,0,0,6.791293814071182,16.32315815058855,82.5051419660705,0.003291020216267043,0.004231311706629055,3.0,0.0,0.0,0.00846262341325811,3.0,0.0,0.07807319358985963
Jul_2022,20220716,4435,408.0,1397,13970.0,0,-1,-1.0,38.40518602029312,11.449156897669955,12.0,56.0,44.0,0.13213077790304398,1.0,16.475,0.9129856042500556,0.015,3.0,16.475,0.9129856042500556,3.0,0.015,0.0,0.0,0,0,8.17796186848987,11.865588108440486,123.33832626023121,0.09019165727170236,0.12581736189402482,12.0,0.0,0.0,0.2254791431792559,12.0,0.0,0.8045027085368368
Jul_2022,20220717,4727,408.0,2157,21570.0,0,-1,-1.0,31.44764121006981,16.391016547019476,0.0,56.0,56.0,0.12904590649460546,1.0,28.98,1.677399279154651,0.045,5.0,28.98,1.677399279154651,5.0,0.045,6.473450391368734,0.0,0,0,7.56292393602512,12.966970303353172,117.46634419805886,0.06071504125237995,0.09287074254283902,14.0,0.0,0.0,0.17008673577321767,14.0,0.0,0.7021865589788796
Jul_2022,20220718,4824,400.0,3018,30380.0,0,-1,-1.0,29.73320895522388,19.06072250537713,0.0,63.0,63.0,0.10717247097844113,1.0,39.735,5.591160917198686,0.11,22.0,39.735,5.591160917198686,22.0,0.11,4.270315091210613,0.0,0,0,5.290680315250226,12.431743830355689,91.35512323226762,0.07317578772802653,0.09307628524046435,15.0,0.0,0.0,0.14966832504145938,15.0,0.0,0.8529939889379172
Jul_2022,20220719,4499,384.0,3051,49740.0,1,4147,63910.0,77.03578573016226,18.133583896720612,46.0,100.0,54.0,0.09979995554567682,1.0,99.99147727272727,0.11904692529490385,0.005681818181818182,2.0,100.0,0.0,0.0,0.0,12.691709268726385,99.43181818181817,0,0,1.9592231649705312,3.9824962949704443,99.25438854929436,0.007334963325183374,0.010446765947988441,13.0,0.0,0.0,0.01733718604134252,13.0,0.0,0.2550115743807113
Jul_2022,20220720,5089,400.0,2299,43890.0,0,-1,-1.0,18.612694045981527,13.872762582114456,0.0,49.0,49.0,0.08587148752210651,1.0,18.52,4.517926326475155,0.075,15.0,18.52,4.517926326475155,15.0,0.075,12.320691687954412,0.0,0,0,5.850373311743025,8.920422383169534,116.16047450789257,0.009825112988799371,0.013362153664767144,11.0,0.0,0.0,0.02436628021222244,11.0,0.0,0.25815754323415413
Jul_2022,20220721,4971,391.0,2463,45680.0,0,-1,-1.0,29.672902836451417,24.27633561366662,0.0,67.0,67.0,0.08086904043452021,1.0,11.075,5.0444631072296495,0.065,13.0,11.075,5.0444631072296495,13.0,0.065,14.262723798028565,0.0,0,0,5.744002522310575,8.889712082670304,129.2164554859568,0.002615167974250654,0.006236169784751559,2.0,0.0,0.0,0.009656004828002414,2.0,0.0,0.08605678572635543
Jul_2022,20220722,5401,16383.0,5258,80860.0,0,-1,-1.0,39.35326791334938,17.342187721475998,0.0,67.0,67.0,0.09831512682836512,1.0,45.64,2.922860855033891,0.07,8.0,45.64,2.922860855033891,8.0,0.07,3.7585632290316604,0.0,0,0,6.760017617955949,1.7188934525076223,4378.8377888172745,0.00018515089798185522,0.002777263469727828,3.0,0.0,0.0,0.005554526939455656,4.0,0.0,0.062299071165946324
Jul_2022,20220723,5357,16383.0,108,8440.0,0,-1,-1.0,61.8977039387717,19.58444280239338,20.0,92.0,72.0,0.09240246406570841,1.0,67.19,1.2616890648976917,0.02,3.0,67.19,1.2616890648976917,3.0,0.02,0.0,0.0,0,0,7.94805844304285,19.617623239812517,901.342248775228,0.0014933731566175099,0.007466865783087549,4.0,0.0,0.0,0.014187044987866344,5.0,0.0,0.11570265043432389
Jul_2022,20220724,4452,399.0,2537,44410.0,0,-1,-1.0,35.57389937106918,18.871478714014376,1.0,65.0,64.0,0.1069182389937107,1.0,3.155,1.1780978621762799,0.04,4.0,3.155,1.1780978621762799,4.0,0.04,0.0,0.0,0,0,7.9251247765130834,7.668257446009557,42.50182301992496,0.0876010781671159,0.10332434860736747,16.0,0.0,0.0,0.19137466307277629,16.0,0.0,1.0093330812212524
Jul_2022,20220725,4975,399.0,1769,37980.0,0,-1,-1.0,19.327437185929647,17.17084383278994,0.0,59.0,59.0,0.1320603015075377,1.0,28.58,5.3202561618911455,0.065,12.0,28.58,5.3202561618911455,12.0,0.065,3.195979899497487,0.0,0,0,5.6865819342859005,8.82683501875353,131.07143713526267,0.034974874371859296,0.05226130653266332,10.0,0.0,0.0,0.09326633165829146,13.0,0.0,0.486738499368493
Jul_2022,20220726,4678,351.0,2895,50330.0,0,-1,-1.0,23.615647712697733,16.761038790474096,0.0,59.0,59.0,0.11949551090209491,1.0,36.765,3.4334703425200606,0.065,13.0,36.765,3.4334703425200606,13.0,0.065,9.362975630611373,0.0,0,0,6.329726728723833,8.269875599467198,99.04132236909379,0.00940572894399316,0.017528858486532708,13.0,0.0,0.0,0.031209918768704575,13.0,0.0,0.27919162823724575
Jul_2022,20220727,4858,336.0,2254,22620.0,0,-1,-1.0,84.55146150679292,11.589840590143666,49.0,100.0,51.0,0.09221902017291066,1.0,70.115,1.9131323469337986,0.03,6.0,70.115,1.9131323469337986,6.0,0.03,7.595718402634829,0.0,0,0,7.383816198373064,10.313079725289448,127.00092265420238,0.0002058460271716756,0.001440922190201729,2.0,0.0,0.0,0.002881844380403458,2.0,0.0,0.04302230807509061
Jul_2022,20220728,4754,383.0,2737,48670.0,0,-1,-1.0,23.69373159444678,18.912702510845225,0.0,54.0,54.0,0.08413967185527976,1.0,1.325,1.6379221424486627,0.05,7.0,1.325,1.6379221424486627,7.0,0.05,6.89945309213294,51.5,0,0,2.555066659799521,4.1564061403483645,97.82060093046219,0.04964240639461506,0.05763567522086664,14.0,0.0,0.0,0.09886411442995373,14.0,0.0,0.6312914479670607
Jul_2022,20220729,5378,360.0,3048,47230.0,0,-1,-1.0,18.894012644105615,19.509493677146423,0.0,70.0,70.0,0.11956117515805131,1.0,67.165,1.1767321243436466,0.025,4.0,67.165,1.1767321243436466,4.0,0.025,9.297136481963555,0.0,0,0,7.935417053249609,24.049238238125394,92.63297237608343,0.06749721085905541,0.09278542208999628,15.0,0.0,0.0,0.15396058014131647,23.0,0.0,0.8329619241687768
Jul_2022,20220730,4962,320.0,1986,41130.0,1,4679,71390.0,68.17009270455462,21.182272302533573,28.0,100.0,72.0,0.08403869407496976,1.0,54.63604240282685,0.9920112950683285,0.028268551236749116,4.0,54.82,0.9497950056532299,2.0,0.02,1.370415155179363,0.0,0,0,41.31753613230514,18.942522380332395,120.99515543577164,-0.00040306328093510683,0.00040306328093510683,1.0,0.0,0.0,0.0008061265618702137,1.0,0.0,0.020074412433672167
Jul_2022,20220731,5114,391.0,1811,38360.0,0,-1,-1.0,34.02913570590536,10.812382695504384,14.0,56.0,42.0,0.11497849041845913,1.0,32.745,2.6103726220849497,0.04,8.0,32.745,2.6103726220849497,8.0,0.04,0.0,0.0,0,0,6.920236772798988,10.191154058162637,122.71632664190435,0.02287837309346891,0.04673445443879547,17.0,0.0,0.0,0.08760265936644505,17.0,0.0,0.4195101278716427
