month,timestamp_date,n_samples,P_best_final,N_conv_98,T_conv_98_seconds,duty_converged,N_conv_duty_stable,T_conv_duty_stable_seconds,duty_mean,duty_std,duty_min,duty_max,duty_range,duty_step_mean,duty_step_max,duty_mean_after_stable,duty_std_after_stable,duty_step_mean_after_stable,duty_range_after_stable,duty_final_mean,duty_final_std,duty_final_range,duty_final_step_mean,duty_saturation_percent,duty_saturation_after_stable_percent,gbest_consistency_violations,gbest_monotonic_violations,stability_score,duty_std_after_conv,P_ripple_after_conv,error_mean,mean_abs_error,max_abs_error,error_saturation_percent,delta_e_mean,mean_abs_delta_e,max_abs_delta_e,delta_e_saturation_percent,std_abs_error
May_2023,20230501,4586,3863.0,2982,30830.0,1,3898,39990.0,26.249018752725686,18.51189968072962,0.0,51.0,51.0,0.14544265154819014,12.0,11.74563953488372,0.5265676927868139,0.04941860465116279,4.0,12.0,0.0,0.0,0.0,1.6136066288704751,0.0,0,0,50.6076383878056,4.656963447711435,951.4027081701955,0.35564762320104665,0.6556912341910162,100.0,0.08722197993894462,-0.009594417793283908,1.2001744439598778,100.0,0.2180549498473615,5.731531650605691
May_2023,20230502,4687,3617.0,2018,21340.0,1,4312,44280.0,37.0571794324728,10.850147913970376,12.0,48.0,36.0,0.05611265201621506,1.0,46.98133333333333,0.18549927809748495,0.016,3.0,47.0,0.0,0.0,0.0,0.0,0.0,0,0,66.60009862056523,2.129282327921684,1251.601776909063,-0.009387668017921912,0.10966503093663324,10.0,0.0,0.0,0.20439513548111798,15.0,0.0,0.7379176406098528
May_2023,20230503,1212,82.0,0,0.0,1,0,0.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
May_2023,20230504,1904,82.0,0,0.0,1,0,0.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
May_2023,20230505,1639,82.0,0,0.0,1,0,0.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
May_2023,20230506,1033,82.0,0,0.0,1,0,0.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
May_2023,20230507,223,82.0,0,0.0,1,0,0.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
May_2023,20230509,359,82.0,0,0.0,1,0,0.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
May_2023,20230510,1177,82.0,0,0.0,1,0,0.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
May_2023,20230511,910,82.0,0,0.0,1,0,0.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
