month,timestamp_date,n_samples,P_best_final,N_conv_98,T_conv_98_seconds,duty_converged,N_conv_duty_stable,T_conv_duty_stable_seconds,duty_mean,duty_std,duty_min,duty_max,duty_range,duty_step_mean,duty_step_max,duty_mean_after_stable,duty_std_after_stable,duty_step_mean_after_stable,duty_range_after_stable,duty_final_mean,duty_final_std,duty_final_range,duty_final_step_mean,duty_saturation_percent,duty_saturation_after_stable_percent,gbest_consistency_violations,gbest_monotonic_violations,stability_score,duty_std_after_conv,P_ripple_after_conv,error_mean,mean_abs_error,max_abs_error,error_saturation_percent,delta_e_mean,mean_abs_delta_e,max_abs_delta_e,delta_e_saturation_percent,std_abs_error
Jul_2023,20230701,4824,3225.0,2052,42250.0,1,3926,60990.0,35.96351575456053,16.151390729948503,6.0,50.0,44.0,0.05887230514096186,11.0,7.060133630289532,0.2644967117964453,0.017817371937639197,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,63.1985779738566,17.732003263524266,1215.3724421706181,0.0980514096185738,0.23196517412935325,96.0,0.0,0.0,0.42412935323383083,96.0,0.0,3.011534635446061
Jul_2023,20230702,5128,3763.0,2312,41190.0,1,4449,62560.0,7.738884555382215,2.748454409703569,0.0,18.0,18.0,0.08541341653666147,9.0,4.985272459499264,0.2026837801647607,0.023564064801178203,3.0,5.0,0.0,0.0,0.0,0.05850234009360375,0.0,0,0,65.52015803320049,1.4856937597783537,1185.0817423044298,0.09243369734789392,0.2796411856474259,100.0,0.01950078003120125,0.0,0.5066302652106084,100.0,0.0390015600624025,2.65105366512227
Jul_2023,20230703,4921,3071.0,2090,21860.0,1,4345,44410.0,5.320056899004268,2.5893351621850154,0.0,12.0,12.0,0.046535257061572854,2.0,0.59375,0.742425519613862,0.03125,2.0,0.0,0.0,0.0,0.0,7.051412314570209,56.076388888888886,0,0,3.332014970068785,3.208041815621898,1053.3653817071763,0.021743548059337533,0.11074984759195286,19.0,0.0,0.0,0.20036577931314772,19.0,0.0,0.7804315739892554
Jul_2023,20230704,5147,3148.0,2123,22060.0,1,4404,44870.0,4.930250631435788,5.892150937424369,0.0,19.0,19.0,0.04701768020205945,3.0,17.685060565275908,0.7252698840312473,0.005383580080753701,3.0,18.0,0.0,0.0,0.0,1.98173693413639,0.0,0,0,49.245231531284304,7.008517628238982,1170.1639494748015,0.011268700213716728,0.1328929473479697,38.0,0.0,0.0,0.2564600738294152,38.0,0.0,1.1116369606224499
Jul_2023,20230705,5071,3609.0,3331,50720.0,1,4054,57950.0,20.942023269572076,6.889962897293834,7.0,30.0,23.0,0.07848550581739303,7.0,13.652900688298919,0.5043842653916978,0.03736479842674533,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0,54.296213292310846,1.800683661076321,852.3307291425863,0.0688227174127391,0.2857424571090515,57.0,0.0,0.0,0.5304673634391639,71.0,0.0,2.122526832286678
Jul_2023,20230706,5021,3302.0,3549,53420.0,1,4427,62520.0,10.856203943437562,6.2881691741857315,0.0,18.0,18.0,0.05277833100975901,12.0,0.9124579124579124,0.31662163610786503,0.020202020202020204,3.0,1.0,0.0,0.0,0.0,1.5335590519816769,9.595959595959595,0,0,15.540490196842955,2.7214757233184987,654.9600094808342,0.15435172276438958,0.24118701453893646,100.0,0.03983270264887472,0.0,0.4373630750846445,100.0,0.07966540529774944,3.207962035839129
Jul_2023,20230707,5373,3148.0,2375,42090.0,1,4445,62790.0,2.2851293504559838,1.4582283692035625,0.0,6.0,6.0,0.029406290712823375,1.0,5.025862068965517,0.27357419008549744,0.010775862068965518,3.0,5.0,0.0,0.0,0.0,1.5261492648427322,0.0,0,0,63.11736466572899,1.5211286234365526,1123.9880459654132,-0.0011166945840312675,0.06141820212171971,4.0,0.0,0.0,0.10645821701098084,8.0,0.0,0.49112222632971364
Jul_2023,20230708,5172,3609.0,2681,45390.0,1,4505,63630.0,3.6850348027842226,2.3831388020715827,0.0,13.0,13.0,0.08758700696055685,9.0,4.008995502248876,0.1092289863141251,0.01199400299850075,2.0,4.0,0.0,0.0,0.0,10.112142304717711,0.0,0,0,75.68745080043271,1.7738192226278156,1168.841314873883,0.32076566125290024,0.49168600154679043,100.0,0.13534416086620263,0.0,0.9040989945862336,100.0,0.251353441608662,5.353029973494583
Jul_2023,20230709,5076,3225.0,2429,43230.0,1,4239,61330.0,1.5055161544523246,1.0222013864296924,0.0,5.0,5.0,0.08096926713947991,2.0,1.038231780167264,0.21536822544071518,0.016726403823178016,3.0,1.0,0.0,0.0,0.0,7.0133963750985036,0.35842293906810035,0,0,58.43489956019092,0.8581520248729612,996.6229878363447,0.006895193065405832,0.1983845547675335,19.0,0.0,0.0,0.37785657998423955,28.0,0.0,1.0352626808660252
Jul_2023,20230710,4656,3225.0,1390,32580.0,1,3873,57410.0,5.372422680412371,3.341379374930437,0.0,13.0,13.0,0.055412371134020616,7.0,11.0970625798212,0.3587118969019758,0.010217113665389528,3.0,11.0,0.0,0.0,0.0,2.72766323024055,0.0,0,0,59.91866602283115,2.873254033760743,1188.1126391316016,0.027920962199312716,0.17439862542955326,57.0,0.0,0.0,0.32130584192439865,71.0,0.0,1.6685881858870661
Jul_2023,20230711,4967,3532.0,3373,52210.0,1,4231,60790.0,13.255687537749145,3.7347967240652222,0.0,21.0,21.0,0.0628145762029394,8.0,17.00679347826087,0.12214651962593442,0.008152173913043478,3.0,17.0,0.0,0.0,0.0,0.06039863096436481,0.0,0,0,69.9154662251496,3.2788634251611732,990.0113306449314,0.03180994564123213,0.20293940004026575,86.0,0.0,0.0,0.3881618683309845,86.0,0.0,2.136098134587426
Jul_2023,20230712,5003,3225.0,2538,44870.0,1,4288,62370.0,15.20467719368379,9.323117177487982,0.0,28.0,28.0,0.05176893863681791,8.0,6.106293706293706,0.4029333589652965,0.008391608391608392,3.0,6.0,0.0,0.0,0.0,0.07995202878273036,0.0,0,0,58.43425527440723,1.6990979837950468,1196.328468895635,0.10793523885668599,0.18468918648810714,67.0,0.0,0.0,0.3158105136917849,67.0,0.0,2.270728287478442
Jul_2023,20230713,5099,3839.0,2408,42350.0,1,4275,61020.0,3.3747793685036283,3.077806145334696,0.0,11.0,11.0,0.0919788193763483,7.0,0.7439320388349514,0.45042124228012903,0.009708737864077669,3.0,1.0,0.0,0.0,0.0,11.178662482839773,26.09223300970874,0,0,6.753906204473782,3.670727490310033,883.9329947327047,0.4567562267111198,0.6077662286722887,100.0,0.13728181996469896,0.0007844675426554226,1.0711904294959795,100.0,0.23534026279662681,5.921374671697241
Jul_2023,20230714,4877,3225.0,2278,42780.0,1,4250,62500.0,3.7449251589091657,2.41375803048141,0.0,12.0,12.0,0.07012507689153168,2.0,5.065390749601276,0.2835167649655482,0.02711323763955343,3.0,5.0,0.0,0.0,0.0,5.0030756612671725,0.0,0,0,62.087506030718245,2.2235275659689195,1114.2594619216532,0.026040598728726678,0.1654705761738774,19.0,0.0,0.0,0.31453762558950177,23.0,0.0,0.982148417372063
Jul_2023,20230715,4479,3839.0,2249,24540.0,1,3604,38090.0,4.24871623130163,3.173659529598312,0.0,12.0,12.0,0.07635632953784327,2.0,2.3245714285714287,0.6847653344438268,0.02057142857142857,2.0,3.0,0.0,0.0,0.0,3.0587184639428444,0.0,0,0,52.484160249837856,0.9786603673842955,1013.2502601823152,0.07166778298727394,0.2181290466622014,43.0,0.0,0.0,0.4121455682071891,43.0,0.0,1.3994422357159422
Jul_2023,20230716,4431,3302.0,2158,42550.0,1,4181,62780.0,2.7127059354547507,1.8403107657771258,0.0,10.0,10.0,0.06635071090047394,3.0,3.016,0.19975889081047507,0.016,3.0,2.995,0.07071067811865477,1.0,0.01,3.949447077409163,0.0,0,0,65.97355331792254,2.058331833664807,1191.2962587342538,0.07695779733694426,0.20288873843376212,72.0,0.0,0.0,0.3859174001354096,72.0,0.0,1.6831795012540989
Jul_2023,20230717,4894,3071.0,2149,23080.0,1,4232,43910.0,3.7678790355537393,2.265997721602562,0.0,9.0,9.0,0.03555373927257867,7.0,8.676737160120846,0.5316342973518718,0.021148036253776436,2.0,9.0,0.0,0.0,0.0,0.12259910093992644,0.0,0,0,57.05214964957458,2.7687249233538354,1085.2749339218221,0.0361667347772783,0.11054352268083367,72.0,0.0,0.0,0.18062934205149161,72.0,0.0,1.789402458828845
Jul_2023,20230718,5193,3148.0,2511,43090.0,1,3812,56100.0,4.300019256691701,2.6754523110992934,0.0,11.0,11.0,0.029655305218563452,1.0,2.7559739319333816,0.5508644162741545,0.017378711078928313,3.0,3.0,0.0,0.0,0.0,0.05777007510109763,0.0,0,0,53.52622393514675,0.686368441453772,1116.0971249369218,0.00019256691700365877,0.05873290968611593,4.0,0.0,0.0,0.10822260735605622,5.0,0.0,0.4805713853555183
Jul_2023,20230719,5224,3225.0,2839,47270.0,1,4210,60980.0,8.257656967840735,7.232010152411888,0.0,26.0,26.0,0.04651607963246555,4.0,21.88757396449704,0.36799855137363313,0.02564102564102564,4.0,22.0,0.0,0.0,0.0,0.05742725880551302,0.0,0,0,55.75256103929219,9.154115720305379,811.7619118823447,0.015505359877488514,0.11657733537519142,38.0,0.0,0.0,0.21784073506891272,47.0,0.0,1.1100643447409504
Jul_2023,20230720,5325,3071.0,1388,32810.0,1,3472,53650.0,16.145915492957748,4.688125088038035,10.0,25.0,15.0,0.03830985915492958,6.0,12.033998920669186,0.8238015930997287,0.011872638963842417,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,44.72923584564378,1.9679282546378387,1256.0519945521173,0.03718309859154929,0.12356807511737089,38.0,0.0,0.0,0.2339906103286385,62.0,0.0,1.280282490088669
Jul_2023,20230721,5472,3532.0,1472,33650.0,1,4228,61210.0,4.14875730994152,3.6426190147153545,0.0,15.0,15.0,0.07364766081871345,8.0,1.2604501607717042,0.6159675707355724,0.017684887459807074,3.0,1.0,0.0,0.0,0.0,2.8326023391812867,0.08038585209003216,0,0,50.66252949619125,2.080629277898399,1168.8497170069272,0.08442982456140351,0.26571637426900585,76.0,0.0,0.0,0.4923245614035088,95.0,0.0,2.217131763677015
