month,timestamp_date,n_samples,P_best_final,N_conv_98,T_conv_98_seconds,duty_converged,N_conv_duty_stable,T_conv_duty_stable_seconds,duty_mean,duty_std,duty_min,duty_max,duty_range,duty_step_mean,duty_step_max,duty_mean_after_stable,duty_std_after_stable,duty_step_mean_after_stable,duty_range_after_stable,duty_final_mean,duty_final_std,duty_final_range,duty_final_step_mean,duty_saturation_percent,duty_saturation_after_stable_percent,gbest_consistency_violations,gbest_monotonic_violations,stability_score,duty_std_after_conv,P_ripple_after_conv,error_mean,mean_abs_error,max_abs_error,error_saturation_percent,delta_e_mean,mean_abs_delta_e,max_abs_delta_e,delta_e_saturation_percent,std_abs_error
Sep_2022,20220901,4561,351.0,2540,47260.0,0,-1,-1.0,57.300372725279544,12.66813665321598,41.0,91.0,50.0,0.09274281955711466,1.0,68.1,1.6257970600299443,0.055,7.0,68.1,1.6257970600299443,7.0,0.055,0.0,0.0,0,0,7.473396356836774,11.299960896369223,87.2553164956696,0.0019732514799386098,0.0041657531243148435,7.0,0.0,0.0,0.007454505590879193,7.0,0.0,0.11558475538656253
Sep_2022,20220902,4594,319.0,2679,49120.0,1,4380,72980.0,50.878754897692644,13.609219561029663,25.0,81.0,56.0,0.07444492816717457,1.0,56.2196261682243,0.9706431972672611,0.018691588785046728,4.0,56.305,0.9468142829679751,4.0,0.02,0.0,0.0,0,0,41.85265312494001,15.790439499833617,54.531254269961785,0.00391815411406182,0.0043535045711798,7.0,0.0,0.0,0.0087070091423596,7.0,0.0,0.14146209399851492
Sep_2022,20220903,4872,335.0,2245,44730.0,1,4379,66700.0,81.26949917898193,16.230056362738587,46.0,100.0,54.0,0.08846469622331692,1.0,99.65111561866125,0.650190538692432,0.014198782961460446,3.0,99.255,0.7957013909234972,2.0,0.015,12.35632183908046,74.64503042596348,0,0,2.545377427530317,10.23957487259051,114.8260229540035,0.009441707717569787,0.013136288998357963,6.0,0.0,0.0,0.020525451559934318,8.0,0.0,0.21114467311254417
Sep_2022,20220904,4870,319.0,2182,42830.0,0,-1,-1.0,44.77310061601643,16.45124037746131,3.0,73.0,70.0,0.11190965092402463,1.0,56.52,2.0835802198771507,0.06,6.0,56.52,2.0835802198771507,6.0,0.06,0.0,0.0,0,0,7.276124445024258,17.023613066073064,118.53065689608283,0.00862422997946612,0.00862422997946612,10.0,0.0,0.0,0.01724845995893224,10.0,0.0,0.25299105454254806
Sep_2022,20220905,4722,312.0,1887,41000.0,0,-1,-1.0,76.35260482846252,14.888058707930593,49.0,100.0,51.0,0.1001694197373994,1.0,91.155,2.5144756788838682,0.075,9.0,91.155,2.5144756788838682,9.0,0.075,2.308343922066921,0.0,0,0,6.9015609823435,9.01753054937013,118.81675276284217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sep_2022,20220906,4624,312.0,1778,39690.0,0,-1,-1.0,71.15246539792388,14.31648027942884,36.0,100.0,64.0,0.11310553633217993,1.0,96.41,2.093757172042017,0.05,6.0,96.41,2.093757172042017,6.0,0.05,1.6652249134948096,14.000000000000002,0,0,4.820727468540647,15.583808851757627,116.65767733718444,-0.00021626297577854672,0.00021626297577854672,1.0,0.0,0.0,0.00043252595155709344,1.0,0.0,0.014705882352941176
Sep_2022,20220907,4495,376.0,2691,47800.0,0,-1,-1.0,51.79688542825362,8.004359576427614,36.0,72.0,36.0,0.12146829810901001,1.0,51.555,2.5729507140410637,0.08,12.0,51.555,2.5729507140410637,12.0,0.08,0.0,0.0,0,0,6.732668944054743,7.127548900038321,77.72109760644176,0.00778642936596218,0.05939933259176863,17.0,0.0,0.0,0.10723025583982203,17.0,0.0,0.7118334104461618
Sep_2022,20220908,4492,312.0,1866,41510.0,0,-1,-1.0,67.23530721282279,17.047749360091473,39.0,100.0,61.0,0.14536954585930542,1.0,42.995,4.200379858390651,0.095,15.0,42.995,4.200379858390651,15.0,0.095,0.8682101513802316,0.0,0,0,5.95401835761648,18.25253016126604,121.3583235210787,-0.0004452359750667854,0.021816562778272486,15.0,0.0,0.0,0.04096170970614425,15.0,0.0,0.43552499994014504
Sep_2022,20220909,4502,16383.0,569,26940.0,0,-1,-1.0,40.57974233673923,7.511213161045143,23.0,56.0,33.0,0.11639271434917814,1.0,29.475,3.03404054192594,0.05,10.0,29.475,3.03404054192594,10.0,0.05,0.0,0.0,0,0,6.629523417286701,7.6226184954036285,3764.950855259486,0.0013327410039982231,0.07774322523322967,16.0,0.0,0.0,0.13816081741448244,16.0,0.0,0.6563127853049294
Sep_2022,20220910,2887,383.0,583,33220.0,0,-1,-1.0,31.114305507447177,8.406270124266076,16.0,57.0,41.0,0.08798060270176654,1.0,47.09,4.2852909577956115,0.155,21.0,47.09,4.2852909577956115,21.0,0.155,0.0,0.0,0,0,5.701159703713807,8.41663030276936,59.60327572276558,0.0020782819535850364,0.0034638032559750607,3.0,0.0,0.0,0.006927606511950121,3.0,0.0,0.08724107709515957
