month,timestamp_date,n_samples,P_best_final,N_conv_98,T_conv_98_seconds,duty_std_after_conv,P_ripple_after_conv,mean_abs_error,std_abs_error
Jun_2023,20230601,3108,62.0,1181,21380.0,2.203578578499101,15.00493026431407,1.8925353925353925,8.326459908393556
Jun_2023,20230602,2980,93.0,2177,37450.0,1.6219784211349242,14.27988576413018,2.301006711409396,9.256861892925055
Jun_2023,20230603,3424,93.0,1397,49340.0,1.2292271300215543,15.491335518069556,2.793516355140187,10.955878048888206
Jun_2023,20230604,3668,93.0,2240,57210.0,1.1153464974414886,17.7643487952827,3.0468920392584513,11.035109383107608
Jun_2023,20230605,3556,62.0,1167,40900.0,1.1097428260860023,14.374188474450936,2.62992125984252,9.271570453365312
Jun_2023,20230606,3439,93.0,2167,57570.0,1.1022024605273741,14.405790054138253,2.6466996219831347,9.506798339689704
Jun_2023,20230607,2511,62.0,1331,28410.0,1.0957688849663334,10.33065907517951,2.389088012743927,8.396804102044257
Jun_2023,20230608,2897,62.0,1173,26460.0,1.1193138689690136,11.269755906880942,2.48567483603728,8.776728228266538
Jun_2023,20230609,2137,62.0,1266,56020.0,1.099756615471422,4.530953319827989,2.6537201684604588,5.976614575259828
Jun_2023,20230610,2511,62.0,1058,24750.0,1.11296458224272,14.449528346065927,2.767821585025886,10.238853427780171
Jun_2023,20230611,3314,62.0,1051,39530.0,1.0939806267754528,3.7169140452779827,2.2148461074230537,5.09366034036416
Jun_2023,20230612,2997,62.0,1357,46210.0,1.1024471587983384,14.50272851439061,3.0173506840173507,10.496186251328327
Jun_2023,20230613,2108,31.0,0,0.0,1.094100620054118,0.0,2.5161290322580645,4.733748789765384
Jun_2023,20230614,2979,62.0,1055,20110.0,1.1176225809635423,13.88505314996051,2.644175897952333,9.990439124107011
Jun_2023,20230615,2733,62.0,1273,25150.0,1.1006531135753652,12.158776539588091,2.5199414562751556,8.993208825253056
Jun_2023,20230616,3247,62.0,1300,44010.0,1.106143124959594,10.443657903662375,2.839236218047428,9.738352780714267
Jun_2023,20230617,2693,31.0,0,0.0,1.0906758531564569,0.0,2.473449684366877,4.709122680886274
Jun_2023,20230618,2451,31.0,0,0.0,1.0940053019658535,0.0,2.4679722562219504,4.677703772200037
Jun_2023,20230619,2657,62.0,1505,29740.0,1.1041422481986494,11.558035481329123,2.471208129469326,7.9029325668284365
Jun_2023,20230620,3223,62.0,1189,21730.0,1.1157476845336218,14.9133301942823,3.118833385044989,10.839233271136976
Jun_2023,20230621,3482,62.0,1108,41100.0,1.1072564215962521,14.907111750777284,2.4689833429063754,9.1716553448196
Jun_2023,20230622,3347,62.0,1052,42130.0,1.1078436894349608,15.120336943837513,2.6097998207349864,10.76167402331924
Jun_2023,20230623,3124,62.0,1253,24410.0,1.1053207333783353,14.965251649557377,2.98303457106274,10.872416765005141
Jun_2023,20230624,3300,62.0,1220,42610.0,1.1055077101256676,14.99980105410674,2.516060606060606,9.587081916569625
Jun_2023,20230625,3293,62.0,1203,43700.0,1.1119399088743103,14.810426668150887,3.0892802915274826,10.972125175232152
Jun_2023,20230626,3780,93.0,1643,49370.0,1.10386043799505,14.988792909536837,2.664814814814815,9.817120023701953
Jun_2023,20230627,3351,62.0,1568,49090.0,1.1176158053975096,12.661801706093136,2.788421366756192,9.388894531418412
Jun_2023,20230628,3401,62.0,1256,42500.0,1.1032045326023052,14.991033499886017,2.846221699500147,9.87850569118806
Jun_2023,20230629,3721,93.0,1708,49490.0,1.1102200556182473,19.459279258386744,2.5205589895189466,10.419232078555574
Jun_2023,20230630,4256,93.0,1672,44110.0,1.1086588028881106,17.317336125548522,3.000234962406015,11.456975151223599
