month,timestamp_date,n_samples,P_best_final,N_conv_98,T_conv_98_seconds,duty_std_after_conv,P_ripple_after_conv,mean_abs_error,std_abs_error
Jul_2023,20230701,4824,1312.0,2052,42250.0,0.491991810065761,494.49055042933315,3.988391376451078,15.350648564312529
Jul_2023,20230702,5128,1531.0,2312,41190.0,0.4754063760066876,482.16646425906737,5.436232449297972,19.9286182177989
Jul_2023,20230703,4921,1250.0,2090,21860.0,0.45471510817471805,428.5821625960097,3.773623247307458,15.786068625914867
Jul_2023,20230704,5147,1281.0,2123,22060.0,0.4971762023328829,476.1326919049357,3.329123761414416,15.33978709375227
Jul_2023,20230705,5071,1468.0,3331,50720.0,0.5200592474213479,346.7178571733281,4.604614474462631,19.0534815241101
Jul_2023,20230706,5021,1343.0,3549,53420.0,0.41612807434949084,266.4056463355706,3.3296156144194384,14.702734969023613
Jul_2023,20230707,5373,1281.0,2375,42090.0,0.43172402014478495,457.2088315642854,3.035920342453006,12.782402415009393
Jul_2023,20230708,5172,1468.0,2681,45390.0,0.4638639800350939,475.5213733581841,4.527842227378191,18.251508896803735
Jul_2023,20230709,5076,1312.0,2429,43230.0,0.48926790269232767,405.4632285947519,5.559495665878645,20.590815458430342
Jul_2023,20230710,4656,1312.0,1390,32580.0,0.45025492821215374,483.32374097831655,3.9566151202749142,16.361551668071073
Jul_2023,20230711,4967,1437.0,3373,52210.0,0.49082872709672837,402.7976388585732,3.978659150392591,16.247988430716347
Jul_2023,20230712,5003,1312.0,2538,44870.0,0.4677133336704065,486.6681192923249,3.423345992404557,15.388656417604555
Jul_2023,20230713,5099,1562.0,2408,42350.0,0.45629330587377664,359.62846522447865,5.063149637183762,18.959423055578394
Jul_2023,20230714,4877,1312.0,2278,42780.0,0.47336879056832964,453.27742271673156,4.831863850727906,18.518355129263472
Jul_2023,20230715,4479,1562.0,2249,24540.0,0.4958076347595743,412.24125034306013,5.036838580040188,19.90060676307883
Jul_2023,20230716,4431,1343.0,2158,42550.0,0.4633887047219967,484.6816685544355,4.799142405777477,18.336860684451416
Jul_2023,20230717,4894,1250.0,2149,23080.0,0.4402392974391339,441.5533572660859,2.905190028606457,12.93120352327052
Jul_2023,20230718,5193,1281.0,2511,43090.0,0.4343341135250917,454.0246118709603,2.811476988253418,12.478891545365007
Jul_2023,20230719,5224,1312.0,2839,47270.0,0.44410936322457284,330.26999304269134,3.219180704441041,14.444026913488594
Jul_2023,20230720,5325,1250.0,1388,32810.0,0.4411831849695085,510.98322298633946,2.916056338028169,13.382060423151456
Jul_2023,20230721,5472,1437.0,1472,33650.0,0.489570584634468,475.4736743455797,4.97843567251462,18.645474289010135
Jul_2023,20230722,5399,1406.0,2061,36870.0,0.4529151947796594,510.3000795037099,4.333765512131876,17.15755593186953
Jul_2023,20230723,5201,1562.0,1998,38620.0,0.4742522904889219,366.36053442804587,4.919630840223034,18.758425828304535
Jul_2023,20230724,5172,1250.0,2190,41160.0,0.4126379563037312,467.11281173549094,2.2122969837587005,10.23231311383736
Jul_2023,20230725,5336,1218.0,2318,42230.0,0.4507789122288889,464.3255776261784,3.1469265367316344,13.481889755401326
Jul_2023,20230726,5719,1374.0,2561,44740.0,0.4582418909408797,443.9820926973534,3.478230459870607,14.351914388187057
Jul_2023,20230727,5291,1562.0,3099,46320.0,0.4896562043783128,289.95504937844686,4.851067851067851,18.978450825617617
Jul_2023,20230728,4796,1531.0,3102,49680.0,0.5088433493734434,393.7729465429639,6.1615929941618015,21.566860248685828
Jul_2023,20230729,4496,1500.0,1769,18720.0,0.5069841636855608,530.3207530892223,6.837188612099644,23.363971303599694
Jul_2023,20230730,4796,1500.0,2819,48140.0,0.44801982299799165,450.6340308336825,3.9412010008340284,16.831629064100028
Jul_2023,20230731,4352,1562.0,1622,36970.0,0.47438023768161053,536.9238146493179,5.8752297794117645,21.59382072466343
