month,timestamp_date,n_samples,P_best_final,N_conv_98,T_conv_98_seconds,duty_converged,N_conv_duty_stable,T_conv_duty_stable_seconds,duty_mean,duty_std,duty_min,duty_max,duty_range,duty_step_mean,duty_step_max,duty_mean_after_stable,duty_std_after_stable,duty_step_mean_after_stable,duty_range_after_stable,duty_final_mean,duty_final_std,duty_final_range,duty_final_step_mean,duty_saturation_percent,duty_saturation_after_stable_percent,gbest_consistency_violations,gbest_monotonic_violations,stability_score,duty_std_after_conv,P_ripple_after_conv,error_mean,mean_abs_error,max_abs_error,error_saturation_percent,delta_e_mean,mean_abs_delta_e,max_abs_delta_e,delta_e_saturation_percent,std_abs_error
Apr_2023,20230401,4260,3366.0,2083,21710.0,1,3685,37730.0,53.084976525821595,5.229399222082272,47.0,65.0,18.0,0.045305164319248824,4.0,63.98434782608695,0.1713805921849672,0.017391304347826087,3.0,64.0,0.1002509414234171,2.0,0.02,0.0,0.0,0,0,67.16945707592303,5.60921272380602,1096.9045953481786,0.11525821596244132,0.23215962441314553,100.0,0.07042253521126761,0.0009389671361502347,0.4394366197183099,100.0,0.14084507042253522,3.2007789221147998
Apr_2023,20230402,4221,3516.0,2626,27130.0,1,3551,36380.0,55.79317697228145,3.4786567754418396,50.0,63.0,13.0,0.11490168206586117,2.0,60.10149253731343,0.4689117054815843,0.09850746268656717,4.0,60.0,0.1002509414234171,2.0,0.02,0.0,0.0,0,0,50.82800941352483,1.1933977164727898,866.0481819224071,0.22956645344705046,0.6744847192608386,56.0,0.0,0.0,1.2087183131959252,60.0,0.0,3.4613212146192893
Apr_2023,20230403,4152,3815.0,1614,17810.0,1,3365,35320.0,78.92389210019267,21.280077838604605,49.0,100.0,51.0,0.101878612716763,4.0,97.5984752223634,0.5873108707181055,0.03811944091486658,3.0,98.0,0.1002509414234171,2.0,0.02,0.48169556840077066,0.0,0,0,51.93644215312536,4.431280591357514,1132.9058306039233,0.7422928709055877,1.035645472061657,100.0,0.4335260115606936,0.001445086705202312,1.7683044315992293,100.0,0.7225433526011561,8.310795057955335
Apr_2023,20230404,4241,3815.0,1679,17670.0,1,3700,37880.0,50.526055175666116,4.0651931103347865,43.0,61.0,18.0,0.10091959443527469,2.0,46.966728280961185,0.2168849714638021,0.018484288354898338,2.0,46.985,0.12185748327926267,1.0,0.03,0.0,0.0,0,0,69.66848378279388,5.059840497674734,1058.735492450804,0.12237679792501768,0.43409573213864655,56.0,0.0,0.0,0.7960386701249705,88.0,0.0,2.6682899334845684
Apr_2023,20230405,4333,3815.0,1616,17150.0,1,3732,38310.0,62.25963535656589,9.014158738437066,50.0,74.0,24.0,0.13708746826678975,4.0,72.9783693843594,0.1766295652708997,0.009983361064891847,2.0,73.0,0.0,0.0,0.0,0.0,0.0,0,0,72.11817955877278,6.658368551770187,1318.9429957159316,0.3914147242095546,0.8419109162243249,100.0,0.04615739672282484,0.0,1.5010385414262635,100.0,0.06923609508423724,4.968151312593357
Apr_2023,20230406,4315,3815.0,1703,18000.0,1,3258,33550.0,78.29107763615295,22.449337215622233,49.0,100.0,51.0,0.10892236384704519,4.0,98.70104068117313,0.5483522625428833,0.05487228003784295,3.0,99.07,0.25578728599833095,1.0,0.005,2.966396292004635,1.8921475875118259,0,0,35.096359944031214,7.895264652227912,1324.6033596899576,1.3761297798377752,1.556431054461182,100.0,0.764774044032445,-0.0018539976825028969,2.6994206257242177,100.0,1.3441483198146003,10.905216126533094
Apr_2023,20230407,4418,3441.0,2152,22480.0,1,3669,37650.0,49.46016296966953,4.663634638590364,37.0,57.0,20.0,0.04979628791308284,4.0,54.930574098798395,0.43630352534288164,0.021361815754339118,4.0,55.0,0.0,0.0,0.0,0.0,0.0,0,0,53.831009163865595,6.060256598315639,1181.0094083022525,0.13014938886373925,0.20574920778632866,100.0,0.022634676324128564,0.0,0.32277048438207334,100.0,0.022634676324128564,3.014866716776723
Apr_2023,20230408,4286,3292.0,2122,22160.0,1,3366,34600.0,58.804946336910874,11.72151514032995,47.0,81.0,34.0,0.045730284647690154,1.0,73.15869565217392,0.5527952854536782,0.02608695652173913,3.0,72.995,0.07071067811865475,1.0,0.01,0.0,0.0,0,0,53.223133289536065,11.736114144297519,1011.9349448922677,-0.004199720018665422,0.07886140923938405,4.0,0.0,0.0,0.13905739617358842,8.0,0.0,0.5553063938552272
Apr_2023,20230409,4320,3292.0,2148,22380.0,1,3911,40010.0,67.15949074074074,15.184953060933474,50.0,90.0,40.0,0.1175925925925926,1.0,86.239608801956,0.8262221153200296,0.0488997555012225,3.0,86.98,0.17247824129029424,2.0,0.025,0.0,0.0,0,0,45.974435428872496,9.45186122239778,1093.144540598157,0.038425925925925926,0.30462962962962964,46.0,0.0,0.0,0.5592592592592592,46.0,0.0,1.5067270171135467
Apr_2023,20230410,4355,3367.0,2189,22680.0,1,2832,29110.0,48.20206659012629,5.139044642226124,39.0,56.0,17.0,0.05327210103329506,1.0,41.456992777413,0.7019463399757532,0.034143138542350626,4.0,40.995,0.07071067811865477,1.0,0.01,0.0,0.0,0,0,46.81451830818166,4.2262801389072,1046.6140497607237,0.0041331802525832375,0.1377726750861079,18.0,0.0,0.0,0.23880597014925373,22.0,0.0,0.9407500495386716
