month,timestamp_date,n_samples,P_best_final,N_conv_98,T_conv_98_seconds,duty_std_after_conv,P_ripple_after_conv,mean_abs_error,std_abs_error
Jan_2023,20230101,3050,1031.0,1292,15980.0,0.663648314166161,385.3088972734627,1.4888524590163934,9.940527001576624
Jan_2023,20230102,3097,1031.0,1148,14540.0,0.6599940914185217,377.9962639281115,1.2160154988698741,7.8119137636639655
Jan_2023,20230103,3026,1031.0,1116,13860.0,0.6570688184045526,375.4282337079516,1.1999339061467285,7.079852451812242
Jan_2023,20230104,3146,1031.0,1387,15290.0,0.6688054771159814,357.80773478711785,1.1106166560712016,7.754654080343165
Jan_2023,20230105,3234,1125.0,1356,16550.0,0.6612443409586168,423.5250373103405,1.5522572665429808,9.147106325832361
Jan_2023,20230106,3179,1062.0,1087,13860.0,0.6655996597501935,403.00234409088057,1.3991821327461467,8.092885054568907
Jan_2023,20230107,3255,1124.0,907,12130.0,0.6730245086505446,331.2522801975307,4.100768049155146,16.92818037308388
Jan_2023,20230108,3274,16384.0,3159,33010.0,0.6699385765985942,7822.700772010972,3.4492974954184485,16.14598921500961
Jan_2023,20230109,3188,1250.0,1048,13160.0,0.7129442697357548,322.42762771602435,4.394604767879549,18.93944893137835
Jan_2023,20230110,3077,1031.0,1222,15110.0,0.6599078175167692,370.5201246735656,1.745206369840754,9.92848684535297
Jan_2023,20230111,3256,1031.0,1239,15210.0,0.6759613068302949,384.38535568503704,2.1253071253071254,11.342548995899708
Jan_2023,20230112,3049,1312.0,698,10040.0,0.6839361941751169,374.9198025976562,2.002951787471302,12.121770796467706
Jan_2023,20230113,3229,1093.0,1529,18090.0,0.6674416147049266,399.63773766611934,1.2242180241560854,7.139251896568814
Jan_2023,20230114,3130,1093.0,1278,15440.0,0.6598849738646965,380.8844519490359,3.184664536741214,12.274000613114673
Jan_2023,20230115,3115,1093.0,1248,15170.0,0.6541385878481251,368.9211196103645,2.3662921348314607,11.57865315791257
Jan_2023,20230116,3129,1093.0,1328,15880.0,0.660932679559531,375.3050829734316,1.5286033876637903,9.147304223180072
Jan_2023,20230117,3168,1062.0,1322,15910.0,0.664521029913477,368.12533357166745,1.786300505050505,9.766815920476702
Jan_2023,20230118,3172,1062.0,1172,14260.0,0.6709136028813737,367.846265490446,1.074716267339218,8.149333363039524
Jan_2023,20230119,3210,1062.0,1303,15500.0,0.6731565402352937,370.76791395161314,1.9218068535825545,11.500638451802597
Jan_2023,20230120,3208,1093.0,1401,16500.0,0.6555082801009199,377.88069061452836,1.5698254364089776,8.468035591910164
Jan_2023,20230121,3235,1062.0,1198,14470.0,0.6557062059340626,372.00066182468584,1.8553323029366307,10.40699742472336
Jan_2023,20230122,3402,1031.0,1719,18180.0,0.6625462693749652,133.4986068908643,2.133450911228689,12.20395881617585
Jan_2023,20230123,3348,1468.0,1453,16690.0,0.6722023659720453,405.4326866877799,3.4620669056152926,16.483671855927703
Jan_2023,20230124,3510,1125.0,1537,16410.0,0.700143835341601,341.4474863899402,4.907692307692308,19.629875947793455
